"zip"|"type"|"state"|"county"|"country"|"latitude"|"longitude"|"irs_estimated_population"
"15635"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.35"|"-79.5"|"257"
"15636"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.37"|"-79.66"|"3910"
"15637"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.26"|"-79.71"|"1660"
"15638"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.26"|"-79.4"|"307"
"15639"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.2"|"-79.61"|"1740"
"15640"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.22"|"-79.73"|"354"
"15641"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.63"|"-79.59"|"490"
"15642"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.32"|"-79.69"|"44170"
"15644"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.33"|"-79.62"|"16050"
"15646"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.08"|"-79.33"|"200"
"15647"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.35"|"-79.72"|"300"
"15650"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.31"|"-79.38"|"23010"
"15655"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.19"|"-79.16"|"470"
"15656"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.63"|"-79.6"|"9020"
"15658"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.24"|"-79.23"|"7250"
"15660"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.24"|"-79.77"|"210"
"15661"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.32"|"-79.36"|"490"
"15662"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.33"|"-79.48"|"244"
"15663"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.24"|"-79.67"|"538"
"15664"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.16"|"-79.51"|"125"
"15665"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.34"|"-79.66"|"1420"
"15666"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.15"|"-79.54"|"13680"
"15668"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.46"|"-79.67"|"13210"
"15670"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.39"|"-79.41"|"3080"
"15671"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.36"|"-79.32"|"640"
"15672"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.22"|"-79.6"|"2970"
"15673"|"PO BOX"|"PA"|"Armstrong County"|"US"|"40.59"|"-79.56"|"1289"
"15674"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.16"|"-79.51"|"392"
"15675"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.34"|"-79.64"|"850"
"15676"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.24"|"-79.47"|"593"
"15677"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.14"|"-79.24"|"410"
"15678"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.29"|"-79.73"|"530"
"15679"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.15"|"-79.63"|"2820"
"15680"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.52"|"-79.5"|"303"
"15681"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.48"|"-79.44"|"4000"
"15682"|"PO BOX"|"PA"|"Armstrong County"|"US"|"40.68"|"-79.64"|"59"
"15683"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.1"|"-79.58"|"7170"
"15684"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.46"|"-79.5"|"530"
"15685"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.18"|"-79.49"|"288"
"15686"|"STANDARD"|"PA"|"Armstrong County"|"US"|"40.62"|"-79.44"|"730"
"15687"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.13"|"-79.29"|"1190"
"15688"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.17"|"-79.58"|"630"
"15689"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.22"|"-79.49"|"238"
"15690"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.59"|"-79.57"|"7480"
"15691"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.3"|"-79.69"|"217"
"15692"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.33"|"-79.68"|"890"
"15693"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.25"|"-79.41"|"255"
"15695"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.2"|"-79.69"|"341"
"15696"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.28"|"-79.37"|"682"
"15697"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.24"|"-79.58"|"2560"
"15698"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.21"|"-79.68"|"680"
"15701"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.62"|"-79.15"|"21260"
"15705"|"UNIQUE"|"PA"|"Indiana County"|"US"|"40.62"|"-79.15"|"60"
"15710"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.64"|"-78.87"|"212"
"15711"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.01"|"-78.96"|"290"
"15712"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.79"|"-78.85"|"112"
"15713"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.57"|"-79.26"|"200"
"15714"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.66"|"-78.78"|"5090"
"15715"|"PO BOX"|"PA"|"Jefferson County"|"US"|"40.97"|"-78.88"|"617"
"15716"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.47"|"-79.19"|"798"
"15717"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.43"|"-79.26"|"8590"
"15720"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.53"|"-79.06"|"218"
"15721"|"PO BOX"|"PA"|"Clearfield County"|"US"|"40.81"|"-78.78"|"188"
"15722"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.6"|"-78.7"|"1970"
"15723"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.7"|"-79.16"|"48"
"15724"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.72"|"-78.8"|"1880"
"15725"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.49"|"-79.36"|"1180"
"15727"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.56"|"-79.31"|"158"
"15728"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.66"|"-79.01"|"3020"
"15729"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.69"|"-78.9"|"1250"
"15730"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.06"|"-79.09"|"139"
"15731"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.5"|"-79.18"|"332"
"15732"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.68"|"-79.19"|"1490"
"15733"|"PO BOX"|"PA"|"Jefferson County"|"US"|"40.99"|"-78.96"|"105"
"15734"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.72"|"-79"|"308"
"15736"|"PO BOX"|"PA"|"Armstrong County"|"US"|"40.69"|"-79.34"|"643"
"15737"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.6"|"-78.76"|"561"
"15738"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.69"|"-78.76"|"225"
"15739"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.67"|"-79.17"|"440"
"15740"|"STANDARD"|"PA"|"Jefferson County"|"US"|"40.96"|"-79.03"|"0"
"15741"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.8"|"-78.89"|"74"
"15742"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.81"|"-78.83"|"770"
"15744"|"STANDARD"|"PA"|"Jefferson County"|"US"|"40.92"|"-79.08"|"107"
"15745"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.62"|"-78.92"|"352"
"15746"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.76"|"-78.89"|"211"
"15747"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.78"|"-79.15"|"1710"
"15748"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.53"|"-79.15"|"6070"
"15750"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.48"|"-79.18"|"154"
"15752"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.54"|"-79.28"|"108"
"15753"|"STANDARD"|"PA"|"Clearfield County"|"US"|"40.81"|"-78.62"|"390"
"15754"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.56"|"-79.15"|"515"
"15756"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.57"|"-79.3"|"184"
"15757"|"STANDARD"|"PA"|"Clearfield County"|"US"|"40.87"|"-78.72"|"1300"
"15758"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.87"|"-79.04"|"17"
"15759"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.77"|"-79.04"|"2350"
"15760"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.64"|"-78.81"|"104"
"15761"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.63"|"-78.89"|"70"
"15762"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.59"|"-78.83"|"850"
"15763"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.9"|"-79.12"|"29"
"15764"|"STANDARD"|"PA"|"Jefferson County"|"US"|"40.99"|"-79.03"|"102"
"15765"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.6"|"-78.99"|"1450"
"15767"|"STANDARD"|"PA"|"Jefferson County"|"US"|"40.94"|"-78.97"|"12380"
"15770"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.01"|"-79.14"|"170"
"15771"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.82"|"-79"|"810"
"15772"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.86"|"-78.94"|"1340"
"15773"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.63"|"-78.74"|"380"
"15774"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.65"|"-79.3"|"2780"
"15775"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.63"|"-78.79"|"0"
"15776"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.01"|"-79.11"|"50"
"15777"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.69"|"-78.97"|"151"
"15778"|"STANDARD"|"PA"|"Jefferson County"|"US"|"40.97"|"-79.2"|"155"
"15779"|"PO BOX"|"PA"|"Westmoreland County"|"US"|"40.39"|"-79.22"|"191"
"15780"|"STANDARD"|"PA"|"Jefferson County"|"US"|"40.91"|"-79.07"|"138"
"15781"|"PO BOX"|"PA"|"Jefferson County"|"US"|"40.96"|"-78.99"|"144"
"15783"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.6"|"-79.35"|"126"
"15784"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.02"|"-79.14"|"125"
"15801"|"STANDARD"|"PA"|"Clearfield County"|"US"|"41.14"|"-78.73"|"16850"
"15821"|"STANDARD"|"PA"|"Elk County"|"US"|"41.35"|"-78.37"|"181"
"15822"|"STANDARD"|"PA"|"Elk County"|"US"|"41.34"|"-78.7"|"0"
"15823"|"STANDARD"|"PA"|"Elk County"|"US"|"41.27"|"-78.73"|"1310"
"15824"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.24"|"-78.79"|"4540"
"15825"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.16"|"-79.08"|"8050"
"15827"|"STANDARD"|"PA"|"Elk County"|"US"|"41.32"|"-78.52"|"220"
"15828"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.32"|"-79.14"|"230"
"15829"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.18"|"-79.2"|"1100"
"15831"|"PO BOX"|"PA"|"Elk County"|"US"|"41.36"|"-78.59"|"227"
"15832"|"STANDARD"|"PA"|"Cameron County"|"US"|"41.34"|"-78.13"|"220"
"15834"|"STANDARD"|"PA"|"Cameron County"|"US"|"41.51"|"-78.23"|"3680"
"15840"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.14"|"-78.8"|"1690"
"15841"|"PO BOX"|"PA"|"Elk County"|"US"|"41.26"|"-78.53"|"232"
"15845"|"STANDARD"|"PA"|"Elk County"|"US"|"41.49"|"-78.67"|"2730"
"15846"|"STANDARD"|"PA"|"Elk County"|"US"|"41.32"|"-78.6"|"3070"
"15847"|"PO BOX"|"PA"|"Jefferson County"|"US"|"41.09"|"-79.03"|"200"
"15848"|"STANDARD"|"PA"|"Clearfield County"|"US"|"41.03"|"-78.74"|"980"
"15849"|"STANDARD"|"PA"|"Clearfield County"|"US"|"41.21"|"-78.6"|"1070"
"15851"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.09"|"-78.88"|"5820"
"15853"|"STANDARD"|"PA"|"Elk County"|"US"|"41.42"|"-78.72"|"5750"
"15856"|"STANDARD"|"PA"|"Clearfield County"|"US"|"41.08"|"-78.66"|"750"
"15857"|"STANDARD"|"PA"|"Elk County"|"US"|"41.42"|"-78.55"|"11800"
"15860"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.28"|"-79.12"|"980"
"15861"|"STANDARD"|"PA"|"Cameron County"|"US"|"41.38"|"-78.05"|"150"
"15863"|"PO BOX"|"PA"|"Jefferson County"|"US"|"41.01"|"-78.84"|"226"
"15864"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.1"|"-79.2"|"1660"
"15865"|"STANDARD"|"PA"|"Jefferson County"|"US"|"41.04"|"-78.83"|"970"
"15866"|"STANDARD"|"PA"|"Clearfield County"|"US"|"41.02"|"-78.78"|"187"
"15868"|"STANDARD"|"PA"|"Elk County"|"US"|"41.26"|"-78.49"|"1370"
"15870"|"STANDARD"|"PA"|"Elk County"|"US"|"41.58"|"-78.68"|"1080"
"15901"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.33"|"-78.91"|"1940"
"15902"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.32"|"-78.91"|"8480"
"15904"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.31"|"-78.84"|"13000"
"15905"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.29"|"-78.97"|"17340"
"15906"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.38"|"-78.96"|"7840"
"15907"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.32"|"-78.91"|"279"
"15909"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.41"|"-78.87"|"4340"
"15915"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.32"|"-78.91"|"0"
"15920"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.45"|"-79.03"|"840"
"15921"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.32"|"-78.7"|"809"
"15922"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.52"|"-78.88"|"274"
"15923"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.39"|"-79.15"|"1410"
"15924"|"STANDARD"|"PA"|"Somerset County"|"US"|"40.1"|"-78.76"|"880"
"15925"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.41"|"-78.64"|"150"
"15926"|"STANDARD"|"PA"|"Somerset County"|"US"|"40.05"|"-78.82"|"2140"
"15927"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.54"|"-78.78"|"940"
"15928"|"STANDARD"|"PA"|"Somerset County"|"US"|"40.23"|"-78.93"|"1830"
"15929"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.47"|"-79.01"|"164"
"15930"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.29"|"-78.72"|"378"
"15931"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.48"|"-78.72"|"7450"
"15934"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.28"|"-78.8"|"305"
"15935"|"STANDARD"|"PA"|"Somerset County"|"US"|"40.24"|"-78.96"|"2340"
"15936"|"STANDARD"|"PA"|"Somerset County"|"US"|"40.15"|"-78.91"|"1270"
"15937"|"PO BOX"|"PA"|"Somerset County"|"US"|"40.21"|"-78.98"|"689"
"15938"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.42"|"-78.62"|"2210"
"15940"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.5"|"-78.63"|"1560"
"15942"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.38"|"-78.82"|"1850"
"15943"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.47"|"-78.83"|"3080"
"15944"|"STANDARD"|"PA"|"Westmoreland County"|"US"|"40.37"|"-79.07"|"2710"
"15945"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.36"|"-78.87"|"210"
"15946"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.38"|"-78.67"|"5810"
"15948"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.49"|"-78.76"|"580"
"15949"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.41"|"-79.13"|"610"
"15951"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.33"|"-78.77"|"585"
"15952"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.3"|"-78.78"|"1220"
"15953"|"STANDARD"|"PA"|"Somerset County"|"US"|"40.21"|"-78.89"|"78"
"15954"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.41"|"-79.02"|"1720"
"15955"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.32"|"-78.7"|"1700"
"15956"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.36"|"-78.79"|"2440"
"15957"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.56"|"-78.91"|"370"
"15958"|"STANDARD"|"PA"|"Cambria County"|"US"|"40.39"|"-78.73"|"1950"
"15959"|"PO BOX"|"PA"|"Somerset County"|"US"|"40.27"|"-78.92"|"228"
"15960"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.5"|"-78.88"|"368"
"15961"|"STANDARD"|"PA"|"Indiana County"|"US"|"40.47"|"-78.91"|"830"
"15962"|"PO BOX"|"PA"|"Cambria County"|"US"|"40.39"|"-78.72"|"249"
"15963"|"STANDARD"|"PA"|"Somerset County"|"US"|"40.23"|"-78.82"|"9300"
"16001"|"STANDARD"|"PA"|"Butler County"|"US"|"40.86"|"-79.89"|"34750"
"16002"|"STANDARD"|"PA"|"Butler County"|"US"|"40.82"|"-79.86"|"14350"
"16003"|"PO BOX"|"PA"|"Butler County"|"US"|"40.86"|"-79.89"|"400"
"16016"|"UNIQUE"|"PA"|"Butler County"|"US"|"41.11"|"-79.9"|"0"
"16017"|"UNIQUE"|"PA"|"Butler County"|"US"|"41.11"|"-79.9"|"0"
"16018"|"UNIQUE"|"PA"|"Butler County"|"US"|"41.11"|"-79.9"|"0"
"16020"|"STANDARD"|"PA"|"Butler County"|"US"|"41.11"|"-79.9"|"1120"
"16021"|"STANDARD"|"PA"|"Butler County"|"US"|"41.08"|"-79.97"|"0"
"16022"|"PO BOX"|"PA"|"Butler County"|"US"|"41.05"|"-79.73"|"584"
"16023"|"STANDARD"|"PA"|"Butler County"|"US"|"40.78"|"-79.75"|"3840"
"16024"|"PO BOX"|"PA"|"Butler County"|"US"|"40.74"|"-80.04"|"385"
"16025"|"STANDARD"|"PA"|"Butler County"|"US"|"40.94"|"-79.74"|"4870"
"16027"|"PO BOX"|"PA"|"Butler County"|"US"|"40.82"|"-80.02"|"526"
"16028"|"STANDARD"|"PA"|"Clarion County"|"US"|"40.98"|"-79.61"|"1540"
"16029"|"PO BOX"|"PA"|"Butler County"|"US"|"40.88"|"-79.85"|"720"
"16030"|"PO BOX"|"PA"|"Butler County"|"US"|"41.13"|"-79.79"|"393"
"16033"|"STANDARD"|"PA"|"Butler County"|"US"|"40.76"|"-80.05"|"6240"
"16034"|"STANDARD"|"PA"|"Butler County"|"US"|"40.85"|"-79.75"|"1630"
"16035"|"PO BOX"|"PA"|"Butler County"|"US"|"41.11"|"-80.01"|"173"
"16036"|"PO BOX"|"PA"|"Clarion County"|"US"|"41.14"|"-79.68"|"224"
"16037"|"STANDARD"|"PA"|"Butler County"|"US"|"40.8"|"-80.12"|"4580"
"16038"|"STANDARD"|"PA"|"Butler County"|"US"|"41.13"|"-80.01"|"2910"
"16039"|"PO BOX"|"PA"|"Butler County"|"US"|"40.83"|"-79.79"|"138"
"16040"|"STANDARD"|"PA"|"Butler County"|"US"|"41.1"|"-79.83"|"900"
"16041"|"STANDARD"|"PA"|"Butler County"|"US"|"40.99"|"-79.72"|"1620"
"16045"|"STANDARD"|"PA"|"Butler County"|"US"|"40.85"|"-79.92"|"1000"
"16046"|"STANDARD"|"PA"|"Butler County"|"US"|"40.69"|"-80.01"|"18170"
"16048"|"PO BOX"|"PA"|"Butler County"|"US"|"41.05"|"-79.82"|"146"
"16049"|"STANDARD"|"PA"|"Clarion County"|"US"|"41.09"|"-79.68"|"2760"
"16050"|"STANDARD"|"PA"|"Butler County"|"US"|"41.02"|"-79.71"|"1240"
"16051"|"STANDARD"|"PA"|"Butler County"|"US"|"40.92"|"-80.14"|"2660"
"16052"|"STANDARD"|"PA"|"Butler County"|"US"|"40.9"|"-80.04"|"2300"
"16053"|"STANDARD"|"PA"|"Butler County"|"US"|"40.8"|"-79.98"|"3970"
"16054"|"PO BOX"|"PA"|"Clarion County"|"US"|"41.16"|"-79.65"|"447"
"16055"|"STANDARD"|"PA"|"Butler County"|"US"|"40.73"|"-79.73"|"8410"
"16056"|"STANDARD"|"PA"|"Butler County"|"US"|"40.75"|"-79.81"|"4530"
"16057"|"STANDARD"|"PA"|"Butler County"|"US"|"41.07"|"-80.06"|"8670"
"16058"|"PO BOX"|"PA"|"Clarion County"|"US"|"41.18"|"-79.61"|"35"
"16059"|"STANDARD"|"PA"|"Butler County"|"US"|"40.71"|"-79.93"|"9140"
"16061"|"STANDARD"|"PA"|"Butler County"|"US"|"41"|"-79.89"|"2280"
"16063"|"STANDARD"|"PA"|"Butler County"|"US"|"40.78"|"-80.14"|"7110"
"16066"|"STANDARD"|"PA"|"Butler County"|"US"|"40.71"|"-80.1"|"31440"
"16101"|"STANDARD"|"PA"|"Lawrence County"|"US"|"40.99"|"-80.34"|"26160"
"16102"|"STANDARD"|"PA"|"Lawrence County"|"US"|"40.96"|"-80.42"|"4680"
"16103"|"PO BOX"|"PA"|"Lawrence County"|"US"|"40.99"|"-80.34"|"296"
"16105"|"STANDARD"|"PA"|"Lawrence County"|"US"|"41.06"|"-80.34"|"14320"
"16107"|"PO BOX"|"PA"|"Lawrence County"|"US"|"40.99"|"-80.34"|"281"
"16108"|"STANDARD"|"PA"|"Lawrence County"|"US"|"40.99"|"-80.34"|"0"
"16110"|"STANDARD"|"PA"|"Crawford County"|"US"|"41.5"|"-80.37"|"310"
"16111"|"STANDARD"|"PA"|"Crawford County"|"US"|"41.53"|"-80.27"|"1110"
"16112"|"STANDARD"|"PA"|"Lawrence County"|"US"|"40.96"|"-80.5"|"1410"
"16113"|"PO BOX"|"PA"|"Mercer County"|"US"|"41.28"|"-80.42"|"479"
"16114"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.4"|"-80.18"|"530"
"16115"|"STANDARD"|"PA"|"Beaver County"|"US"|"40.81"|"-80.42"|"2950"
"16116"|"STANDARD"|"PA"|"Lawrence County"|"US"|"41.02"|"-80.46"|"2330"
"16117"|"STANDARD"|"PA"|"Lawrence County"|"US"|"40.86"|"-80.28"|"14810"
"16120"|"STANDARD"|"PA"|"Lawrence County"|"US"|"40.85"|"-80.45"|"2070"
"16121"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.21"|"-80.5"|"3360"
"16123"|"STANDARD"|"PA"|"Beaver County"|"US"|"40.81"|"-80.2"|"1990"
"16124"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.32"|"-80.25"|"1770"
"16125"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.4"|"-80.38"|"14330"
"16127"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.15"|"-80.08"|"12090"
"16130"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.44"|"-80.22"|"1760"
"16131"|"STANDARD"|"PA"|"Crawford County"|"US"|"41.55"|"-80.38"|"860"
"16132"|"PO BOX"|"PA"|"Lawrence County"|"US"|"41"|"-80.5"|"431"
"16133"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.27"|"-80.13"|"1310"
"16134"|"STANDARD"|"PA"|"Crawford County"|"US"|"41.48"|"-80.43"|"3150"
"16136"|"PO BOX"|"PA"|"Beaver County"|"US"|"40.83"|"-80.32"|"803"
"16137"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.22"|"-80.23"|"9870"
"16140"|"PO BOX"|"PA"|"Lawrence County"|"US"|"41.1"|"-80.51"|"279"
"16141"|"STANDARD"|"PA"|"Lawrence County"|"US"|"40.83"|"-80.4"|"1500"
"16142"|"STANDARD"|"PA"|"Lawrence County"|"US"|"41.11"|"-80.33"|"5290"
"16143"|"STANDARD"|"PA"|"Lawrence County"|"US"|"41.09"|"-80.45"|"2360"
"16145"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.34"|"-80.08"|"2400"
"16146"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.23"|"-80.49"|"10040"
"16148"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.22"|"-80.44"|"15080"
"16150"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.25"|"-80.48"|"6630"
"16151"|"PO BOX"|"PA"|"Mercer County"|"US"|"41.44"|"-80.21"|"169"
"16153"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.33"|"-80.1"|"2240"
"16154"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.32"|"-80.42"|"2170"
"16155"|"PO BOX"|"PA"|"Lawrence County"|"US"|"41.07"|"-80.51"|"39"
"16156"|"STANDARD"|"PA"|"Lawrence County"|"US"|"41.11"|"-80.25"|"3080"
"16157"|"STANDARD"|"PA"|"Lawrence County"|"US"|"40.88"|"-80.33"|"2780"
"16159"|"STANDARD"|"PA"|"Mercer County"|"US"|"41.17"|"-80.45"|"3950"
"16160"|"PO BOX"|"PA"|"Lawrence County"|"US"|"40.93"|"-80.36"|"757"
"16161"|"PO BOX"|"PA"|"Mercer County"|"US"|"41.19"|"-80.49"|"598"
"16172"|"UNIQUE"|"PA"|"Lawrence County"|"US"|"41.11"|"-80.33"|"0"
"16201"|"STANDARD"|"PA"|"Armstrong County"|"US"|"40.82"|"-79.52"|"14670"
"16210"|"STANDARD"|"PA"|"Armstrong County"|"US"|"40.9"|"-79.5"|"800"
"16211"|"PO BOX"|"PA"|"Indiana County"|"US"|"40.79"|"-79.2"|"89"
"16212"|"PO BOX"|"PA"|"Armstrong County"|"US"|"40.75"|"-79.58"|"365"
"16213"|"PO BOX"|"PA"|"Clarion County"|"US"|"41.13"|"-79.56"|"159"
"16214"|"STANDARD"|"PA"|"Clarion County"|"US"|"41.21"|"-79.38"|"5390"
"16215"|"UNIQUE"|"PA"|"Armstrong County"|"US"|"40.81"|"-79.52"|"0"
"16217"|"STANDARD"|"PA"|"Forest County"|"US"|"41.33"|"-79.17"|"161"
"16218"|"STANDARD"|"PA"|"Armstrong County"|"US"|"40.93"|"-79.59"|"940"
"16220"|"PO BOX"|"PA"|"Clarion County"|"US"|"41.39"|"-79.27"|"86"
"16221"|"PO BOX"|"PA"|"Clarion County"|"US"|"41.1"|"-79.43"|"47"
